"last_date","today_ok","no","no_","username_nl","followers","increase_nl","location","___newsletter_text___","username","increase","one_tw_username","one_favorite","one_followers_count","one_created_at","two_tw_username","two_favorite","two_followers_count","two_created_at","diff_last_7_days"
2022-05-28,1,6501,6501.|,@erex_sean,[4K],|+14,"(New Jersey, USA)","6501. @erex_sean [4K] ⏫  |+14 (New Jersey, USA) ",@erex_sean,|+14,erex_sean,1,4123,2022-05-21 02:00:00.000,erex_sean,1,4137,2022-05-28 02:00:00.000,14
2022-05-28,1,6502,6502.|,@nutkracker3,[2K],|+14,"(Wien, Österreich)","6502. @nutkracker3 [2K] ⏫  |+14 (Wien, Österreich) ",@nutkracker3,|+14,nutkracker3,1,1499,2022-05-21 02:00:00.000,nutkracker3,1,1513,2022-05-28 02:00:00.000,14
2022-05-27,0,6503,6503.|,@justlickitjx,[42K],|+14,,6503. @justlickitjx [42K] ⏫  |+14,@justlickitjx,|+14,justlickitjx,1,42161,2022-05-21 02:00:00.000,justlickitjx,1,42175,2022-05-27 02:00:00.000,14
2022-05-27,0,6504,6504.|,@audiothot,[2K],|+14,,6504. @audiothot [2K] ⏫  |+14,@audiothot,|+14,audiothot,1,2416,2022-05-21 02:00:00.000,audiothot,1,2430,2022-05-27 02:00:00.000,14
2022-05-27,0,6505,6505.|,@a_gay90,[2K],|+14,,6505. @a_gay90 [2K] ⏫  |+14,@a_gay90,|+14,a_gay90,1,1546,2022-05-21 02:00:00.000,a_gay90,1,1560,2022-05-27 02:00:00.000,14
2022-05-28,1,6506,6506.|,@scottrobinsonx1,[1K],|+14,(Yorkshire and The Humber),6506. @scottrobinsonx1 [1K] ⏫  |+14 (Yorkshire and The Humber) ,@scottrobinsonx1,|+14,scottrobinsonx1,1,763,2022-05-21 02:00:00.000,scottrobinsonx1,1,777,2022-05-28 02:00:00.000,14
2022-05-28,1,6507,6507.|,@fitmusclenyc,[1K],|+14,"(New York, NY)","6507. @fitmusclenyc [1K] ⏫  |+14 (New York, NY) ",@fitmusclenyc,|+14,fitmusclenyc,1,1377,2022-05-21 02:00:00.000,fitmusclenyc,1,1391,2022-05-28 02:00:00.000,14
2022-05-28,1,6508,6508.|,@fisticuffmcruff,[1K],|+14,"(Colorado, USA)","6508. @fisticuffmcruff [1K] ⏫  |+14 (Colorado, USA) ",@fisticuffmcruff,|+14,fisticuffmcruff,1,967,2022-05-21 02:00:00.000,fisticuffmcruff,1,981,2022-05-28 02:00:00.000,14
2022-05-28,1,6509,6509.|,@fitnessjoey_21,[45K],|+14,(Manhattan NY),6509. @fitnessjoey_21 [45K] ⏫  |+14 (Manhattan NY) ,@fitnessjoey_21,|+14,fitnessjoey_21,1,44760,2022-05-21 02:00:00.000,fitnessjoey_21,1,44774,2022-05-28 02:00:00.000,14
2022-05-27,0,6510,6510.|,@drpumaxxx,[25K],|+14,,6510. @drpumaxxx [25K] ⏫  |+14,@drpumaxxx,|+14,drpumaxxx,1,25192,2022-05-21 02:00:00.000,drpumaxxx,1,25206,2022-05-27 02:00:00.000,14
2022-05-28,1,6511,6511.|,@boysteele,[24K],|+14,"(Palm Springs, CA)","6511. @boysteele [24K] ⏫  |+14 (Palm Springs, CA) ",@boysteele,|+14,boysteele,1,23546,2022-05-21 02:00:00.000,boysteele,1,23560,2022-05-28 02:00:00.000,14
2022-05-27,0,6512,6512.|,@axelmorecox,[2K],|+14,"(Fort Lauderdale, FL)","6512. @axelmorecox [2K] ⏫  |+14 (Fort Lauderdale, FL) ",@axelmorecox,|+14,axelmorecox,1,2182,2022-05-21 02:00:00.000,axelmorecox,1,2196,2022-05-27 02:00:00.000,14
2022-05-28,1,6513,6513.|,@scorp_gemin,[2K],|+14,"(San Francisco, CA)","6513. @scorp_gemin [2K] ⏫  |+14 (San Francisco, CA) ",@scorp_gemin,|+14,scorp_gemin,1,2138,2022-05-21 02:00:00.000,scorp_gemin,1,2152,2022-05-28 02:00:00.000,14
2022-05-28,1,6514,6514.|,@vinnyroyprince,[31K],|+14,"(São Paulo, Brasil)","6514. @vinnyroyprince [31K] ⏫  |+14 (São Paulo, Brasil) ",@vinnyroyprince,|+14,vinnyroyprince,1,30854,2022-05-21 02:00:00.000,vinnyroyprince,1,30868,2022-05-28 02:00:00.000,14
2022-05-27,0,6515,6515.|,@jddaniels3x,[20K],|+14,"(Atlanta, GA)","6515. @jddaniels3x [20K] ⏫  |+14 (Atlanta, GA) ",@jddaniels3x,|+14,jddaniels3x,1,20129,2022-05-21 02:00:00.000,jddaniels3x,1,20143,2022-05-27 02:00:00.000,14
2022-05-28,1,6516,6516.|,@nzfuckboi,[6K],|+14,"(Auckland, New Zealand)","6516. @nzfuckboi [6K] ⏫  |+14 (Auckland, New Zealand) ",@nzfuckboi,|+14,nzfuckboi,1,5629,2022-05-21 02:00:00.000,nzfuckboi,1,5643,2022-05-28 02:00:00.000,14
2022-05-27,0,6517,6517.|,@boxingboyleo,[7K],|+14,(People's Republic of China),6517. @boxingboyleo [7K] ⏫  |+14 (People's Republic of China) ,@boxingboyleo,|+14,boxingboyleo,1,7096,2022-05-21 02:00:00.000,boxingboyleo,1,7110,2022-05-27 02:00:00.000,14
2022-05-27,0,6518,6518.|,@rubbermuscle1,[13K],|+14,,6518. @rubbermuscle1 [13K] ⏫  |+14,@rubbermuscle1,|+14,rubbermuscle1,1,13046,2022-05-21 02:00:00.000,rubbermuscle1,1,13060,2022-05-27 02:00:00.000,14
2022-05-27,0,6519,6519.|,@life_camerons,[K],|+14,,6519. @life_camerons [K] ⏫  |+14,@life_camerons,|+14,life_camerons,1,114,2022-05-21 02:00:00.000,life_camerons,1,128,2022-05-27 02:00:00.000,14
2022-05-27,0,6520,6520.|,@joshua_rya,[22K],|+14,"(Queensland, Australia)","6520. @joshua_rya [22K] ⏫  |+14 (Queensland, Australia) ",@joshua_rya,|+14,joshua_rya,1,21878,2022-05-21 02:00:00.000,joshua_rya,1,21892,2022-05-27 02:00:00.000,14
2022-05-28,1,6521,6521.|,@gaytravelguys1,[1K],|+14,"(Maspalomas, Gran Canaria)","6521. @gaytravelguys1 [1K] ⏫  |+14 (Maspalomas, Gran Canaria) ",@gaytravelguys1,|+14,gaytravelguys1,1,682,2022-05-21 02:00:00.000,gaytravelguys1,1,696,2022-05-28 02:00:00.000,14
2022-05-28,1,6522,6522.|,@babyboynyc1986,[1K],|+14,"(New York, USA)","6522. @babyboynyc1986 [1K] ⏫  |+14 (New York, USA) ",@babyboynyc1986,|+14,babyboynyc1986,1,567,2022-05-21 02:00:00.000,babyboynyc1986,1,581,2022-05-28 02:00:00.000,14
2022-05-28,1,6523,6523.|,@_edddtx,[8K],|+14,"(Dallas, TX)","6523. @_edddtx [8K] ⏫  |+14 (Dallas, TX) ",@_edddtx,|+14,_edddtx,1,8346,2022-05-22 02:00:00.000,_edddtx,1,8360,2022-05-28 02:00:00.000,14
2022-05-27,0,6524,6524.|,@nekothetwink,[5K],|+14,(Backup acc @NekoTheTwink2),6524. @nekothetwink [5K] ⏫  |+14 (Backup acc @NekoTheTwink2) ,@nekothetwink,|+14,nekothetwink,1,5393,2022-05-21 02:00:00.000,nekothetwink,1,5407,2022-05-27 02:00:00.000,14
2022-05-27,0,6525,6525.|,@londonbarecoup1,[1K],|+14,"(London, England)","6525. @londonbarecoup1 [1K] ⏫  |+14 (London, England) ",@londonbarecoup1,|+14,londonbarecoup1,1,906,2022-05-21 02:00:00.000,londonbarecoup1,1,920,2022-05-27 02:00:00.000,14
2022-05-27,0,6526,6526.|,@saturnzack,[2K],|+14,"(Vancouver, British Columbia)","6526. @saturnzack [2K] ⏫  |+14 (Vancouver, British Columbia) ",@saturnzack,|+14,saturnzack,1,1502,2022-05-21 02:00:00.000,saturnzack,1,1516,2022-05-27 02:00:00.000,14
2022-05-27,0,6527,6527.|,@xxxgiacomoxxx,[4K],|+14,(Switzerland),6527. @xxxgiacomoxxx [4K] ⏫  |+14 (Switzerland) ,@xxxgiacomoxxx,|+14,xxxgiacomoxxx,1,4089,2022-05-21 02:00:00.000,xxxgiacomoxxx,1,4103,2022-05-27 02:00:00.000,14
2022-05-28,1,6528,6528.|,@hotsubboy95,[10K],|+14,(Amsterdam),6528. @hotsubboy95 [10K] ⏫  |+14 (Amsterdam) ,@hotsubboy95,|+14,hotsubboy95,1,10273,2022-05-21 02:00:00.000,hotsubboy95,1,10287,2022-05-28 02:00:00.000,14
2022-05-28,1,6529,6529.|,@collegebiboy22,[K],|+14,(Chicago),6529. @collegebiboy22 [K] ⏫  |+14 (Chicago) ,@collegebiboy22,|+14,collegebiboy22,1,432,2022-05-21 02:00:00.000,collegebiboy22,1,446,2022-05-28 02:00:00.000,14
2022-05-27,0,6530,6530.|,@codyryanxxx,[8K],|+14,"(Atlanta, GA)","6530. @codyryanxxx [8K] ⏫  |+14 (Atlanta, GA) ",@codyryanxxx,|+14,codyryanxxx,1,8010,2022-05-21 02:00:00.000,codyryanxxx,1,8024,2022-05-27 02:00:00.000,14
2022-05-27,0,6531,6531.|,@hotdreww,[5K],|+14,(France),6531. @hotdreww [5K] ⏫  |+14 (France) ,@hotdreww,|+14,hotdreww,1,4883,2022-05-21 02:00:00.000,hotdreww,1,4897,2022-05-27 02:00:00.000,14
2022-05-27,0,6532,6532.|,@kylehartxxx,[6K],|+14,"(Berlin, Deutschland)","6532. @kylehartxxx [6K] ⏫  |+14 (Berlin, Deutschland) ",@kylehartxxx,|+14,kylehartxxx,1,5620,2022-05-21 02:00:00.000,kylehartxxx,1,5634,2022-05-27 02:00:00.000,14
2022-05-27,0,6533,6533.|,@shanestonexxx,[4K],|+14,(East Coast ),6533. @shanestonexxx [4K] ⏫  |+14 (East Coast ) ,@shanestonexxx,|+14,shanestonexxx,1,4170,2022-05-21 02:00:00.000,shanestonexxx,1,4184,2022-05-27 02:00:00.000,14
2022-05-27,0,6534,6534.|,@iaaleexx,[9K],|+14,"(Barcelona, Cataluña)","6534. @iaaleexx [9K] ⏫  |+14 (Barcelona, Cataluña) ",@iaaleexx,|+14,iaaleexx,1,8808,2022-05-21 02:00:00.000,iaaleexx,1,8822,2022-05-27 02:00:00.000,14
2022-05-27,0,6535,6535.|,@cumdumpuk,[3K],|+14,,6535. @cumdumpuk [3K] ⏫  |+14,@cumdumpuk,|+14,cumdumpuk,1,2579,2022-05-21 02:00:00.000,cumdumpuk,1,2593,2022-05-27 02:00:00.000,14
2022-05-27,0,6536,6536.|,@chuchomartinx,[81K],|+14,"(Comunidad de Madrid, España)","6536. @chuchomartinx [81K] ⏫  |+14 (Comunidad de Madrid, España) ",@chuchomartinx,|+14,chuchomartinx,1,80620,2022-05-21 02:00:00.000,chuchomartinx,1,80634,2022-05-27 02:00:00.000,14
2022-05-27,0,6537,6537.|,@theotysontate,[7K],|+14,"(Baltimore, MD)","6537. @theotysontate [7K] ⏫  |+14 (Baltimore, MD) ",@theotysontate,|+14,theotysontate,1,7173,2022-05-21 02:00:00.000,theotysontate,1,7187,2022-05-27 02:00:00.000,14
2022-05-27,0,6538,6538.|,@emanuel555_,[12K],|+13,,6538. @emanuel555_ [12K] ⏫  |+13,@emanuel555_,|+13,emanuel555_,1,11704,2022-05-21 02:00:00.000,emanuel555_,1,11717,2022-05-27 02:00:00.000,13
2022-05-27,0,6539,6539.|,@hungandhappy,[30K],|+13,"(New York, NY)","6539. @hungandhappy [30K] ⏫  |+13 (New York, NY) ",@hungandhappy,|+13,hungandhappy,1,30209,2022-05-21 02:00:00.000,hungandhappy,1,30222,2022-05-27 02:00:00.000,13
2022-05-27,0,6540,6540.|,@tvbloke,[1K],|+13,"(Sydney, New South Wales)","6540. @tvbloke [1K] ⏫  |+13 (Sydney, New South Wales) ",@tvbloke,|+13,tvbloke,1,654,2022-05-21 02:00:00.000,tvbloke,1,667,2022-05-27 02:00:00.000,13
2022-05-27,0,6541,6541.|,@syd24alex,[4K],|+13,"(Sydney, New South Wales)","6541. @syd24alex [4K] ⏫  |+13 (Sydney, New South Wales) ",@syd24alex,|+13,syd24alex,1,3837,2022-05-21 02:00:00.000,syd24alex,1,3850,2022-05-27 02:00:00.000,13
2022-05-27,0,6542,6542.|,@ben22455881,[11K],|+13,"(Georgia, USA)","6542. @ben22455881 [11K] ⏫  |+13 (Georgia, USA) ",@ben22455881,|+13,ben22455881,1,11180,2022-05-21 02:00:00.000,ben22455881,1,11193,2022-05-27 02:00:00.000,13
2022-05-27,0,6543,6543.|,@justindanielsx,[4K],|+13,,6543. @justindanielsx [4K] ⏫  |+13,@justindanielsx,|+13,justindanielsx,1,3954,2022-05-21 02:00:00.000,justindanielsx,1,3967,2022-05-27 02:00:00.000,13
2022-05-28,1,6544,6544.|,@jay_ohare,[2K],|+13,"(Kansas City, MO)","6544. @jay_ohare [2K] ⏫  |+13 (Kansas City, MO) ",@jay_ohare,|+13,jay_ohare,1,1891,2022-05-21 02:00:00.000,jay_ohare,1,1904,2022-05-28 02:00:00.000,13
2022-05-27,0,6545,6545.|,@almonte1lowesky,[11K],|+13,"(New York, NY)","6545. @almonte1lowesky [11K] ⏫  |+13 (New York, NY) ",@almonte1lowesky,|+13,almonte1lowesky,1,11218,2022-05-21 02:00:00.000,almonte1lowesky,1,11231,2022-05-27 02:00:00.000,13
2022-05-26,0,6546,6546.|,@chicobonitoxxx,[1K],|+13,"(Brooklyn, NY)","6546. @chicobonitoxxx [1K] ⏫  |+13 (Brooklyn, NY) ",@chicobonitoxxx,|+13,chicobonitoxxx,1,699,2022-05-21 02:00:00.000,chicobonitoxxx,1,712,2022-05-26 02:00:00.000,13
2022-05-28,1,6547,6547.|,@bluebaileyxxx,[119K],|+13,"(SF, CA)","6547. @bluebaileyxxx [119K] ⏫  |+13 (SF, CA) ",@bluebaileyxxx,|+13,bluebaileyxxx,1,119108,2022-05-21 02:00:00.000,bluebaileyxxx,1,119121,2022-05-28 02:00:00.000,13
2022-05-28,1,6548,6548.|,@tikibearman,[9K],|+13,,6548. @tikibearman [9K] ⏫  |+13,@tikibearman,|+13,tikibearman,1,9055,2022-05-21 02:00:00.000,tikibearman,1,9068,2022-05-28 02:00:00.000,13
2022-05-28,1,6549,6549.|,@cumropes,[K],|+13,"(Los Angeles, CA)","6549. @cumropes [K] ⏫  |+13 (Los Angeles, CA) ",@cumropes,|+13,cumropes,1,427,2022-05-21 02:00:00.000,cumropes,1,440,2022-05-28 02:00:00.000,13
2022-05-28,1,6550,6550.|,@sotter69,[1K],|+13,,6550. @sotter69 [1K] ⏫  |+13,@sotter69,|+13,sotter69,1,602,2022-05-21 02:00:00.000,sotter69,1,615,2022-05-28 02:00:00.000,13
2022-05-28,1,6551,6551.|,@rey_jimenezg,[6K],|+13,"(Palma, Spanien)","6551. @rey_jimenezg [6K] ⏫  |+13 (Palma, Spanien) ",@rey_jimenezg,|+13,rey_jimenezg,1,6175,2022-05-21 02:00:00.000,rey_jimenezg,1,6188,2022-05-28 02:00:00.000,13
2022-05-28,1,6552,6552.|,@twink_nate,[7K],|+13,"(San Francisco, CA)","6552. @twink_nate [7K] ⏫  |+13 (San Francisco, CA) ",@twink_nate,|+13,twink_nate,1,6887,2022-05-21 02:00:00.000,twink_nate,1,6900,2022-05-28 02:00:00.000,13
2022-05-27,0,6553,6553.|,@jordislutx,[1K],|+13,,6553. @jordislutx [1K] ⏫  |+13,@jordislutx,|+13,jordislutx,1,1169,2022-05-21 02:00:00.000,jordislutx,1,1182,2022-05-27 02:00:00.000,13
2022-05-28,1,6554,6554.|,@alechardyxxx,[3K],|+13,(Hungary),6554. @alechardyxxx [3K] ⏫  |+13 (Hungary) ,@alechardyxxx,|+13,alechardyxxx,1,2941,2022-05-21 02:00:00.000,alechardyxxx,1,2954,2022-05-28 02:00:00.000,13
2022-05-27,0,6555,6555.|,@blackboy_ve,[15K],|+13,"(Caracas, Venezuela)","6555. @blackboy_ve [15K] ⏫  |+13 (Caracas, Venezuela) ",@blackboy_ve,|+13,blackboy_ve,1,15259,2022-05-21 02:00:00.000,blackboy_ve,1,15272,2022-05-27 02:00:00.000,13
2022-05-28,1,6556,6556.|,@rrstudiopigshq,[1K],|+13,"(Newburgh, NY)","6556. @rrstudiopigshq [1K] ⏫  |+13 (Newburgh, NY) ",@rrstudiopigshq,|+13,rrstudiopigshq,1,1314,2022-05-21 02:00:00.000,rrstudiopigshq,1,1327,2022-05-28 02:00:00.000,13
2022-05-28,1,6557,6557.|,@rbbrffreak,[9K],|+13,"(Glasgow, Scotland)","6557. @rbbrffreak [9K] ⏫  |+13 (Glasgow, Scotland) ",@rbbrffreak,|+13,rbbrffreak,1,8593,2022-05-21 02:00:00.000,rbbrffreak,1,8606,2022-05-28 02:00:00.000,13
2022-05-28,1,6558,6558.|,@brunalex21,[4K],|+13,,6558. @brunalex21 [4K] ⏫  |+13,@brunalex21,|+13,brunalex21,1,4313,2022-05-21 02:00:00.000,brunalex21,1,4326,2022-05-28 02:00:00.000,13
2022-05-27,0,6559,6559.|,@hunkmoo,[78K],|+13,,6559. @hunkmoo [78K] ⏫  |+13,@hunkmoo,|+13,hunkmoo,1,78044,2022-05-21 02:00:00.000,hunkmoo,1,78057,2022-05-27 02:00:00.000,13
2022-05-27,0,6560,6560.|,@bottom_jesse,[6K],|+13,"(Los Angeles, CA)","6560. @bottom_jesse [6K] ⏫  |+13 (Los Angeles, CA) ",@bottom_jesse,|+13,bottom_jesse,1,6257,2022-05-21 02:00:00.000,bottom_jesse,1,6270,2022-05-27 02:00:00.000,13
2022-05-28,1,6561,6561.|,@bearselec,[5K],|+13,(Spain),6561. @bearselec [5K] ⏫  |+13 (Spain) ,@bearselec,|+13,bearselec,1,4492,2022-05-21 02:00:00.000,bearselec,1,4505,2022-05-28 02:00:00.000,13
2022-05-27,0,6562,6562.|,@buckwyldr,[12K],|+13,(Tennessee),6562. @buckwyldr [12K] ⏫  |+13 (Tennessee) ,@buckwyldr,|+13,buckwyldr,1,11892,2022-05-21 02:00:00.000,buckwyldr,1,11905,2022-05-27 02:00:00.000,13
2022-05-28,1,6563,6563.|,@buddyjacksonxxx,[2K],|+13,"(Denver, CO)","6563. @buddyjacksonxxx [2K] ⏫  |+13 (Denver, CO) ",@buddyjacksonxxx,|+13,buddyjacksonxxx,1,1753,2022-05-21 02:00:00.000,buddyjacksonxxx,1,1766,2022-05-28 02:00:00.000,13
2022-05-28,1,6564,6564.|,@builders_xxx,[1K],|+13,"(London, England)","6564. @builders_xxx [1K] ⏫  |+13 (London, England) ",@builders_xxx,|+13,builders_xxx,1,763,2022-05-21 02:00:00.000,builders_xxx,1,776,2022-05-28 02:00:00.000,13
2022-05-27,0,6565,6565.|,@bospwrbottom1,[2K],|+13,,6565. @bospwrbottom1 [2K] ⏫  |+13,@bospwrbottom1,|+13,bospwrbottom1,1,2116,2022-05-21 02:00:00.000,bospwrbottom1,1,2129,2022-05-27 02:00:00.000,13
2022-05-28,1,6566,6566.|,@inkedbeardxx,[2K],|+13,"(Queens, NY)","6566. @inkedbeardxx [2K] ⏫  |+13 (Queens, NY) ",@inkedbeardxx,|+13,inkedbeardxx,1,1891,2022-05-21 02:00:00.000,inkedbeardxx,1,1904,2022-05-28 02:00:00.000,13
2022-05-27,0,6567,6567.|,@xxx_madd,[1K],|+13,"(Brooklyn, NY )","6567. @xxx_madd [1K] ⏫  |+13 (Brooklyn, NY ) ",@xxx_madd,|+13,xxx_madd,1,1451,2022-05-21 02:00:00.000,xxx_madd,1,1464,2022-05-27 02:00:00.000,13
2022-05-28,1,6568,6568.|,@nastykincaidpig,[4K],|+13,"(Chicago, IL)","6568. @nastykincaidpig [4K] ⏫  |+13 (Chicago, IL) ",@nastykincaidpig,|+13,nastykincaidpig,1,4085,2022-05-21 02:00:00.000,nastykincaidpig,1,4098,2022-05-28 02:00:00.000,13
2022-05-27,0,6569,6569.|,@jake_ashfordxx,[48K],|+13,"(Denver, CO)","6569. @jake_ashfordxx [48K] ⏫  |+13 (Denver, CO) ",@jake_ashfordxx,|+13,jake_ashfordxx,1,47942,2022-05-21 02:00:00.000,jake_ashfordxx,1,47955,2022-05-27 02:00:00.000,13
2022-05-28,1,6570,6570.|,@mannyiad,[15K],|+13,"(North West, England)","6570. @mannyiad [15K] ⏫  |+13 (North West, England) ",@mannyiad,|+13,mannyiad,1,15114,2022-05-21 02:00:00.000,mannyiad,1,15127,2022-05-28 02:00:00.000,13
2022-05-28,1,6571,6571.|,@notnatex,[54K],|+13,(Washington state),6571. @notnatex [54K] ⏫  |+13 (Washington state) ,@notnatex,|+13,notnatex,1,53611,2022-05-21 02:00:00.000,notnatex,1,53624,2022-05-28 02:00:00.000,13
2022-05-28,1,6572,6572.|,@juanma_fit,[1K],|+13,(BUENOS AIRES ),6572. @juanma_fit [1K] ⏫  |+13 (BUENOS AIRES ) ,@juanma_fit,|+13,juanma_fit,1,663,2022-05-21 02:00:00.000,juanma_fit,1,676,2022-05-28 02:00:00.000,13
2022-05-27,0,6573,6573.|,@britboixxx,[15K],|+13,(England ),6573. @britboixxx [15K] ⏫  |+13 (England ) ,@britboixxx,|+13,britboixxx,1,14791,2022-05-21 02:00:00.000,britboixxx,1,14804,2022-05-27 02:00:00.000,13
2022-05-27,0,6574,6574.|,@therealbdfatboi,[1K],|+13,,6574. @therealbdfatboi [1K] ⏫  |+13,@therealbdfatboi,|+13,therealbdfatboi,1,1354,2022-05-22 02:00:00.000,therealbdfatboi,1,1367,2022-05-27 02:00:00.000,13
2022-05-27,0,6575,6575.|,@openthygaytes,[24K],|+13,(Kuala Lumpur City),6575. @openthygaytes [24K] ⏫  |+13 (Kuala Lumpur City) ,@openthygaytes,|+13,openthygaytes,1,24426,2022-05-21 02:00:00.000,openthygaytes,1,24439,2022-05-27 02:00:00.000,13
2022-05-27,0,6576,6576.|,@gaysoldier30,[1K],|+13,,6576. @gaysoldier30 [1K] ⏫  |+13,@gaysoldier30,|+13,gaysoldier30,1,1252,2022-05-21 02:00:00.000,gaysoldier30,1,1265,2022-05-27 02:00:00.000,13
2022-05-27,0,6577,6577.|,@landonlangexxx,[9K],|+13,,6577. @landonlangexxx [9K] ⏫  |+13,@landonlangexxx,|+13,landonlangexxx,1,8791,2022-05-24 02:00:00.000,landonlangexxx,1,8804,2022-05-27 02:00:00.000,13
2022-05-27,0,6578,6578.|,@bonnerxxx30,[7K],|+13,,6578. @bonnerxxx30 [7K] ⏫  |+13,@bonnerxxx30,|+13,bonnerxxx30,1,7363,2022-05-21 02:00:00.000,bonnerxxx30,1,7376,2022-05-27 02:00:00.000,13
2022-05-28,1,6579,6579.|,@maximilxl,[4K],|+13,,6579. @maximilxl [4K] ⏫  |+13,@maximilxl,|+13,maximilxl,1,3565,2022-05-21 02:00:00.000,maximilxl,1,3578,2022-05-28 02:00:00.000,13
2022-05-27,0,6580,6580.|,@faviovador,[3K],|+13,"(Barcelona, Cataluña)","6580. @faviovador [3K] ⏫  |+13 (Barcelona, Cataluña) ",@faviovador,|+13,faviovador,1,3177,2022-05-21 02:00:00.000,faviovador,1,3190,2022-05-27 02:00:00.000,13
2022-05-27,0,6581,6581.|,@gymman2018,[26K],|+13,"(New York, NY)","6581. @gymman2018 [26K] ⏫  |+13 (New York, NY) ",@gymman2018,|+13,gymman2018,1,26347,2022-05-21 02:00:00.000,gymman2018,1,26360,2022-05-27 02:00:00.000,13
2022-05-28,1,6582,6582.|,@carterstone_xxx,[6K],|+13,(United Kingdom),6582. @carterstone_xxx [6K] ⏫  |+13 (United Kingdom) ,@carterstone_xxx,|+13,carterstone_xxx,1,5568,2022-05-21 02:00:00.000,carterstone_xxx,1,5581,2022-05-28 02:00:00.000,13
2022-05-27,0,6583,6583.|,@stevencortexx,[1K],|+13,(SOCAL),6583. @stevencortexx [1K] ⏫  |+13 (SOCAL) ,@stevencortexx,|+13,stevencortexx,1,1186,2022-05-21 02:00:00.000,stevencortexx,1,1199,2022-05-27 02:00:00.000,13
2022-05-28,1,6584,6584.|,@ginger_fox,[32K],|+13,(Manchester),6584. @ginger_fox [32K] ⏫  |+13 (Manchester) ,@ginger_fox,|+13,ginger_fox,1,32102,2022-05-21 02:00:00.000,ginger_fox,1,32115,2022-05-28 02:00:00.000,13
2022-05-27,0,6585,6585.|,@bvbble666,[2K],|+13,(philly),6585. @bvbble666 [2K] ⏫  |+13 (philly) ,@bvbble666,|+13,bvbble666,1,1730,2022-05-21 02:00:00.000,bvbble666,1,1743,2022-05-27 02:00:00.000,13
2022-05-27,0,6586,6586.|,@flirt4freeguys,[56K],|+13,"(Los Angeles, California)","6586. @flirt4freeguys [56K] ⏫  |+13 (Los Angeles, California) ",@flirt4freeguys,|+13,flirt4freeguys,1,55793,2022-05-21 02:00:00.000,flirt4freeguys,1,55806,2022-05-27 02:00:00.000,13
2022-05-27,0,6587,6587.|,@nipplelover80,[7K],|+13,,6587. @nipplelover80 [7K] ⏫  |+13,@nipplelover80,|+13,nipplelover80,1,7449,2022-05-21 02:00:00.000,nipplelover80,1,7462,2022-05-27 02:00:00.000,13
2022-05-28,1,6588,6588.|,@bratboybitch,[3K],|+13,"(San Francisco, CA)","6588. @bratboybitch [3K] ⏫  |+13 (San Francisco, CA) ",@bratboybitch,|+13,bratboybitch,1,2714,2022-05-21 02:00:00.000,bratboybitch,1,2727,2022-05-28 02:00:00.000,13
2022-05-27,0,6589,6589.|,@ariel_vanean,[47K],|+13,(Slovak Republic),6589. @ariel_vanean [47K] ⏫  |+13 (Slovak Republic) ,@ariel_vanean,|+13,ariel_vanean,1,46899,2022-05-21 02:00:00.000,ariel_vanean,1,46912,2022-05-27 02:00:00.000,13
2022-05-27,0,6590,6590.|,@boii_ace8,[2K],|+13,"(Newport News, VA)","6590. @boii_ace8 [2K] ⏫  |+13 (Newport News, VA) ",@boii_ace8,|+13,boii_ace8,1,1855,2022-05-21 02:00:00.000,boii_ace8,1,1868,2022-05-27 02:00:00.000,13
2022-05-28,1,6591,6591.|,@magicneillx,[K],|+13,(Romania),6591. @magicneillx [K] ⏫  |+13 (Romania) ,@magicneillx,|+13,magicneillx,1,313,2022-05-21 02:00:00.000,magicneillx,1,326,2022-05-28 02:00:00.000,13
2022-05-28,1,6592,6592.|,@aalexandeerledo,[46K],|+13,"(Veracruz, Veracruz de Ignacio )","6592. @aalexandeerledo [46K] ⏫  |+13 (Veracruz, Veracruz de Ignacio ) ",@aalexandeerledo,|+13,aalexandeerledo,1,45628,2022-05-21 02:00:00.000,aalexandeerledo,1,45641,2022-05-28 02:00:00.000,13
2022-05-27,0,6593,6593.|,@big_jackob,[4K],|+13,,6593. @big_jackob [4K] ⏫  |+13,@big_jackob,|+13,big_jackob,1,3626,2022-05-21 02:00:00.000,big_jackob,1,3639,2022-05-27 02:00:00.000,13
2022-05-27,0,6594,6594.|,@papidiamantes,[6K],|+13,,6594. @papidiamantes [6K] ⏫  |+13,@papidiamantes,|+13,papidiamantes,1,5919,2022-05-21 02:00:00.000,papidiamantes,1,5932,2022-05-27 02:00:00.000,13
2022-05-28,1,6595,6595.|,@gayasianboi99,[5K],|+13,,6595. @gayasianboi99 [5K] ⏫  |+13,@gayasianboi99,|+13,gayasianboi99,1,4540,2022-05-21 02:00:00.000,gayasianboi99,1,4553,2022-05-28 02:00:00.000,13
2022-05-27,0,6596,6596.|,@aligitanoxxx,[2K],|+13,(WorldWide),6596. @aligitanoxxx [2K] ⏫  |+13 (WorldWide) ,@aligitanoxxx,|+13,aligitanoxxx,1,1826,2022-05-21 02:00:00.000,aligitanoxxx,1,1839,2022-05-27 02:00:00.000,13
2022-05-28,1,6597,6597.|,@coupleswedish,[K],|+13,,6597. @coupleswedish [K] ⏫  |+13,@coupleswedish,|+13,coupleswedish,1,380,2022-05-21 02:00:00.000,coupleswedish,1,393,2022-05-28 02:00:00.000,13
